CustomerId,Surname,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,RelationshipStrengthIndex,PredictedChurnProbability,PredictedRiskTier,EngagementSegment
15643908,Turnbull,France,Female,49,10,0.0,1,1,1,71.2,0.6365511476454123,High,Active Low-Product
15633516,Tucker,France,Male,42,1,0.0,1,0,1,52.7,0.6364038428569727,High,Active Low-Product
15755223,Tseng,Germany,Male,53,7,150926.99,2,0,0,54.1,0.6363951583912518,High,Inactive High-Balance
15700657,Thornton,Germany,Female,40,2,110086.69,1,1,0,30.5,0.6363835653928444,High,Inactive Disengaged
15771000,Powell,France,Male,38,4,0.0,3,1,0,24.2,0.6361220524614711,High,Inactive Disengaged
15580249,Lori,France,Male,45,0,0.0,1,0,0,16.2,0.6354647974872348,High,Inactive Disengaged
15774738,Campa,France,Male,44,3,107764.75,1,1,0,31.7,0.6354186581804914,High,Inactive Disengaged
15661528,Ashbolt,Spain,Male,47,5,102562.23,1,1,0,34.1,0.6338757983680103,High,Inactive Disengaged
15713532,Wang,Germany,Female,29,4,105957.44,1,1,0,33.0,0.6337163760815886,High,Inactive Disengaged
15771750,Sawtell,Germany,Female,36,10,122314.39,1,1,0,44.0,0.6335434129297223,High,Inactive Disengaged
15687634,Glover,Germany,Male,49,5,94754.0,1,1,1,68.3,0.6332761502994473,High,Active Low-Product
15771383,Loggia,Germany,Female,45,6,53667.44,1,1,0,33.1,0.6332316268101287,High,Inactive Disengaged
15807481,Peng,France,Female,46,1,0.0,1,1,1,57.7,0.6331881878830937,High,Active Low-Product
15748608,Trentini,Germany,Male,42,5,141927.1,1,1,1,73.9,0.6321900693885513,High,Active Low-Product
15672246,Jefferies,Germany,Male,43,2,134896.03,1,1,1,68.6,0.632046477465917,High,Active Low-Product
15780142,Wang,France,Male,43,2,100013.51,1,1,0,29.3,0.6320371003785296,High,Inactive Disengaged
15764105,Milne,France,Female,57,1,0.0,2,1,0,39.2,0.6315815523220553,High,Inactive Disengaged
15646535,Harrell,France,Male,46,5,113226.47,1,1,0,35.4,0.6312310468801416,High,Inactive Disengaged
15607690,Hsing,Germany,Male,47,2,118812.5,2,0,0,43.1,0.6292944194817598,High,Inactive Disengaged
15646037,Sopuluchi,France,Male,77,9,0.0,3,1,1,66.7,0.6291936302667098,High,Active Engaged
15611756,Chapman,Germany,Female,47,4,124192.28,2,1,1,86.8,0.6288471096148519,High,Active Engaged
15795488,Beneventi,Spain,Male,52,2,0.0,2,1,0,40.7,0.6283236066056773,High,Inactive Disengaged
15623858,Charteris,France,Male,45,9,0.0,1,0,0,29.7,0.62798900846825,High,Inactive Disengaged
15638463,Okwudilichukwu,Germany,Female,48,8,139480.18,1,1,1,78.1,0.6279293949195744,High,Active Low-Product
15783305,Franklin,France,Female,46,7,98752.51,1,1,0,36.7,0.6278552511149433,High,Inactive Disengaged
15786153,McKenzie,Germany,Male,47,9,137774.11,2,1,0,60.9,0.6272819929305639,High,Inactive High-Balance
15659105,Borchgrevink,France,Female,47,9,61196.54,1,1,0,37.7,0.6270026865638246,High,Inactive Disengaged
15796015,Wu,Germany,Male,42,3,126041.02,1,0,1,64.0,0.6269473672513198,High,Active Low-Product
15713347,Reynolds,Spain,Male,48,6,179852.26,1,1,0,42.3,0.626871851883212,High,Inactive High-Balance
15583212,Chidozie,France,Female,43,5,134022.06,1,1,0,38.0,0.6262224558534909,High,Inactive High-Balance
15701160,Azubuike,Germany,Female,43,4,125890.72,1,1,1,70.5,0.6262018076351011,High,Active Low-Product
15668775,Pendred,France,Male,47,3,130747.1,1,1,0,34.7,0.6260670209051962,High,Inactive High-Balance
15679307,Kazantseva,France,Female,43,1,0.0,1,0,1,52.7,0.6256450366534317,High,Active Low-Product
15617320,Palermo,Spain,Female,46,3,151709.33,1,1,0,36.7,0.625272969204071,High,Inactive High-Balance
15622461,Ndubuagha,France,Female,51,7,122822.0,2,0,0,51.1,0.6239514687659381,High,Inactive Disengaged
15750569,Iweobiegbunam,Germany,Female,46,3,102955.14,2,1,0,47.6,0.6237802979263697,High,Inactive Disengaged
15630466,Maclean,France,Male,45,8,0.0,1,0,0,28.2,0.6235519293160017,High,Inactive Disengaged
15766272,Folliero,Germany,Female,61,0,125193.96,1,1,1,64.4,0.6216240263172582,High,Active Low-Product
15737506,Tretiakova,France,Male,42,6,0.0,1,0,0,25.2,0.6199796495400466,High,Inactive Disengaged
15761453,Kovalev,France,Male,42,6,0.0,1,1,0,30.2,0.6189706931578478,High,Inactive Disengaged
15680611,Rose,France,Male,67,9,0.0,3,1,1,66.7,0.6187280669045211,High,Active Engaged
15599081,Watt,Germany,Female,46,8,102785.16,1,1,1,73.6,0.6186321487716833,High,Active Low-Product
15620276,Palermo,Spain,Male,36,6,0.0,3,1,1,62.2,0.6172867708604641,High,Active Engaged
15784736,Jamieson,France,Male,45,6,136855.24,1,1,0,39.8,0.6168427916012604,High,Inactive High-Balance
15574842,Lorenzo,Germany,Female,25,2,158266.42,3,1,1,67.6,0.6161619703613375,High,Active Engaged
15568088,Jamieson,Germany,Male,44,3,163714.52,1,1,0,37.3,0.6159402472592851,High,Inactive High-Balance
15642870,Ross,France,Male,58,9,0.0,1,0,1,64.7,0.6158879121805716,High,Active Low-Product
15668058,Chinwendu,Germany,Male,35,8,124098.54,1,1,0,41.3,0.615844075545154,High,Inactive Disengaged
15595883,Nkemdirim,Germany,Male,39,4,127278.31,1,1,1,70.7,0.6157733692518621,High,Active Low-Product
15725818,Chibuzo,Germany,Male,40,4,107041.3,1,1,1,68.1,0.6154445609662292,High,Active Low-Product
15650288,Summers,Germany,Male,35,6,116269.01,1,1,0,37.3,0.6153520446959001,High,Inactive Disengaged
15743714,Ch'ien,France,Male,46,7,91443.75,1,1,0,36.0,0.6149805033828185,High,Inactive Disengaged
15660475,Ndubueze,France,Female,54,9,0.0,1,0,1,64.7,0.6146236088586017,High,Active Low-Product
15696605,Angelo,France,Male,49,4,180614.04,1,0,0,34.3,0.614128801042146,High,Inactive High-Balance
15806983,Moss,France,Male,44,3,137148.68,1,1,0,35.3,0.6132025356177947,High,Inactive High-Balance
15814772,Adams,Germany,Male,49,4,160133.88,1,0,1,68.6,0.6128923645540724,High,Active Low-Product
15646726,Crawford,France,Male,43,5,0.0,1,0,0,23.7,0.6127387677212416,High,Inactive Disengaged
15727944,Simpkinson,Germany,Female,48,1,92072.68,1,1,1,62.1,0.6123857578412133,High,Active Low-Product
15645778,Reid,Spain,Male,42,3,81589.04,1,1,0,29.4,0.612199094637195,High,Inactive Disengaged
15762928,Venables,Spain,Male,44,8,0.0,1,1,0,33.2,0.6121429642452377,High,Inactive Disengaged
15649183,Johnston,Spain,Female,35,8,0.0,3,0,1,60.2,0.6121270006518928,High,Active Engaged
15651713,King,France,Male,45,6,148071.39,1,1,0,40.9,0.6118056135117992,High,Inactive High-Balance
15703614,Hutchinson,Spain,Male,48,5,132876.23,1,1,0,37.9,0.6114080455745287,High,Inactive High-Balance
15649536,Wong,Germany,Male,38,4,128015.83,1,1,0,35.8,0.6108140088711776,High,Inactive High-Balance
15699325,Fedorova,Germany,Female,62,10,114822.64,1,0,1,73.1,0.6096503762680302,High,Active Low-Product
15638047,Chia,Germany,Female,45,9,142765.24,2,1,0,61.4,0.6082900269160478,High,Inactive High-Balance
15593954,Eva,France,Female,47,6,109387.33,1,0,0,31.4,0.607832804941176,High,Inactive Disengaged
15624755,Pepper,Germany,Female,40,3,109628.44,1,1,0,31.9,0.6073144306556587,High,Inactive Disengaged
15751227,Ebelegbulam,France,Male,47,1,95120.59,1,0,0,22.3,0.6071200978281338,High,Inactive Disengaged
15743893,Alexeyeva,France,Male,42,3,164951.56,1,1,0,37.3,0.6064528976980937,High,Inactive High-Balance
15714240,Ponomarev,Spain,Male,74,5,0.0,2,0,0,40.2,0.6054648824716183,High,Inactive Disengaged
15784161,Hargreaves,Germany,Male,39,8,102945.01,1,0,0,33.6,0.6049103593054903,High,Inactive Disengaged
15600700,Pan,Germany,Male,63,6,116227.27,1,1,1,72.3,0.6039822715407184,High,Active Low-Product
15589754,Malloy,Germany,Male,45,2,151421.44,1,0,1,65.1,0.6031563982318516,High,Active Low-Product
15628600,Lee,Germany,Female,31,1,141069.18,3,1,1,64.8,0.6030773018324022,High,Active Engaged
15753370,McDonald,Germany,Female,38,5,114753.76,1,1,0,35.6,0.6029341242972175,High,Inactive Disengaged
15628298,Johnstone,Spain,Female,47,8,128486.11,1,1,0,41.9,0.6027479407228319,High,Inactive High-Balance
15795370,Mazure,Germany,Male,37,6,131753.41,1,1,0,39.3,0.6025052926918482,High,Inactive High-Balance
15765650,Chigolum,Germany,Male,40,5,114655.58,1,0,0,30.6,0.6018866131558216,High,Inactive Disengaged
15614934,McEwan,Germany,Female,37,4,142711.81,1,1,0,37.4,0.6016863005499498,High,Inactive High-Balance
15677955,Tsui,Germany,Male,33,1,122088.67,1,1,0,30.5,0.6014788026832321,High,Inactive Disengaged
15650933,Ma,Spain,Female,48,8,155413.06,1,1,0,44.4,0.6012091273338591,High,Inactive High-Balance
15794273,Hand,France,Female,56,0,62732.65,1,0,1,54.2,0.6008126543869552,High,Active Low-Product
15709643,Gray,France,Male,32,1,0.0,3,1,0,19.7,0.6003038267927497,High,Inactive Disengaged
15750728,Kaur,Spain,Female,42,2,0.0,1,1,0,24.2,0.6000291543918875,High,Inactive Disengaged
15693893,Davis,Germany,Male,59,9,122471.09,1,0,1,72.6,0.599951721002206,High,Active Low-Product
15758451,Azuka,Germany,Male,37,7,102708.77,1,1,0,37.1,0.5999384489253956,High,Inactive Disengaged
15630053,Tsao,France,Male,45,5,127864.4,1,1,0,37.3,0.5997723317751458,High,Inactive High-Balance
15732299,Boniwell,France,Male,67,4,0.0,3,1,1,59.2,0.5995216152906113,High,Active Engaged
15731463,Gboliwe,Germany,Male,43,10,105301.5,1,1,1,76.9,0.598414869329415,High,Active Low-Product
15813022,Kapustina,Spain,Male,70,1,0.0,2,0,0,34.2,0.597834553374147,High,Inactive Disengaged
15772363,Hilton,Germany,Female,42,0,101979.16,1,1,0,26.5,0.5969691467953986,High,Inactive Disengaged
15604130,Johnstone,Spain,Female,47,6,142319.03,1,0,0,35.4,0.5966233372738463,High,Inactive High-Balance
15677307,Lo,Germany,Female,40,6,137326.65,1,1,0,39.9,0.5964516687765145,High,Inactive High-Balance
15669946,Jen,Germany,Female,46,2,141726.88,1,1,1,69.3,0.5963193890940395,High,Active Low-Product
15783097,Lombardo,Germany,Male,27,6,111348.15,1,1,0,36.6,0.595410763301404,High,Inactive Disengaged
15585255,Moore,France,Male,42,9,0.0,1,1,0,34.7,0.59420707653872,High,Inactive Disengaged
15758769,Coffey,France,Female,44,7,0.0,1,1,0,31.7,0.5940435104620149,High,Inactive Disengaged
15612667,Bird,Spain,Male,42,0,0.0,1,1,0,21.2,0.5937938826395075,High,Inactive Disengaged
15567446,Coffman,Germany,Male,39,9,111574.41,1,1,1,76.2,0.5935933312250304,High,Active Low-Product
15754053,Chung,France,Female,67,7,0.0,3,1,1,63.7,0.5935198828442516,High,Active Engaged
15736730,Soto,France,Female,45,2,0.0,1,1,1,59.2,0.5934839767574152,High,Active Low-Product
15692137,Jen,France,Female,46,2,0.0,1,1,1,59.2,0.5926275110006366,High,Active Low-Product
15707120,Cocci,France,Male,46,9,117640.39,1,1,0,41.9,0.5924898377118656,High,Inactive Disengaged
15705777,Real,Germany,Male,49,10,129164.88,1,1,1,80.0,0.5918868700596001,High,Active Low-Product
15752300,Sagese,Germany,Male,47,4,148826.32,1,1,1,73.0,0.5916983401865248,High,Active Low-Product
15626948,Butcher,France,Female,42,6,86167.82,1,1,0,34.2,0.5912508455989446,High,Inactive Disengaged
15767358,Obioma,Germany,Female,45,1,97486.15,2,1,0,44.0,0.5904791657004177,High,Inactive Disengaged
15600832,Moss,France,Female,43,9,0.0,1,1,0,34.7,0.5898333180740966,High,Inactive Disengaged
15661290,Hightower,Germany,Female,38,9,107199.75,1,0,0,35.6,0.5893955049108822,High,Inactive Disengaged
15676117,Zinachukwudi,France,Male,44,9,0.0,1,1,0,34.7,0.5892693403980637,High,Inactive Disengaged
15645956,Jideofor,Spain,Male,44,3,88915.85,1,1,0,29.8,0.588890597985403,High,Inactive Disengaged
15657637,Ts'ui,Spain,Female,36,3,0.0,3,1,0,22.7,0.5883664444475886,High,Inactive Disengaged
15750658,Obiuto,France,Male,37,8,0.0,3,0,0,25.2,0.5882391083271433,High,Inactive Disengaged
15698791,Udinesi,France,Male,45,3,146758.24,1,1,0,36.3,0.5873769738911794,High,Inactive High-Balance
15622750,Chu,Germany,Female,21,1,114292.48,1,1,0,29.5,0.5871527865041153,High,Inactive Disengaged
15566740,Nazarova,Spain,Male,51,3,83739.32,1,0,1,59.5,0.5862896139271495,High,Active Low-Product
15755242,Rowe,France,Female,46,2,0.0,1,1,1,59.2,0.5859927312555704,High,Active Low-Product
15587451,Goold,Germany,Male,41,7,139706.31,1,1,0,41.6,0.585834755814912,High,Inactive High-Balance
15677906,Owens,Spain,Female,54,5,0.0,1,0,1,58.7,0.5854222091694105,High,Active Low-Product
15626414,Russell,France,Male,44,6,98862.54,1,1,0,35.2,0.5846483519234136,High,Inactive Disengaged
15643658,Barber,Germany,Male,53,2,94078.97,2,1,0,45.2,0.5844416936142632,High,Inactive Disengaged
15583718,Terry,Germany,Male,38,6,142316.14,1,1,1,75.4,0.5841690834964473,High,Active Low-Product
15568885,Scott,Germany,Female,34,8,102251.57,1,1,0,38.5,0.584102126931512,High,Inactive Disengaged
15725355,Morey,France,Female,43,8,0.0,1,0,1,63.2,0.5835453559310754,High,Active Low-Product
15724684,Sung,Spain,Male,46,5,91897.8,1,1,0,33.0,0.5818686429488815,High,Inactive Disengaged
15619016,McMinn,Germany,Male,46,5,109019.65,2,1,1,86.4,0.5818435399823306,High,Active Engaged
15621520,Tang,Germany,Female,42,2,139707.28,1,1,0,34.1,0.5816485002633114,High,Inactive High-Balance
15726832,Donnelly,Germany,Male,61,3,141784.02,1,1,1,70.8,0.5806397406857435,High,Active Low-Product
15610711,Eluemuno,Germany,Female,40,8,128644.46,1,0,0,36.9,0.5800686614397518,High,Inactive High-Balance
15804771,Velazquez,France,Male,51,4,40685.92,1,1,1,65.0,0.5794386568366383,High,Active Low-Product
15605461,Lucas,Germany,Female,29,3,130830.22,1,1,0,34.7,0.579373003382716,High,Inactive High-Balance
15790299,Williamson,Spain,Male,37,9,0.0,3,1,1,66.7,0.5793207502685258,High,Active Engaged
15665385,Gibney,France,Male,44,6,76495.04,1,1,0,33.6,0.5788109550712097,High,Inactive Disengaged
15804201,Jones,Germany,Male,42,4,126772.57,1,0,1,65.6,0.5787166714780232,High,Active Low-Product
15670738,Mazzanti,Germany,Male,45,2,113939.36,2,1,0,47.5,0.5783249951964468,High,Inactive Disengaged
15632521,Cattaneo,Germany,Male,45,0,130170.82,2,1,0,46.6,0.5780224904555153,High,Inactive High-Balance
15810218,Sun,Spain,Male,29,9,0.0,3,0,1,61.7,0.5771512397883721,High,Active Engaged
15621768,Chukwuhaenye,Spain,Male,45,6,112994.65,1,0,0,31.8,0.5766032245310823,High,Inactive Disengaged
15698839,Okwudilichukwu,Germany,Male,46,4,127559.97,2,1,1,87.2,0.5765237428895983,High,Active Engaged
15669219,Wilson,Germany,Male,35,3,104356.38,1,1,0,31.3,0.5765178102612977,High,Inactive Disengaged
15646366,Trevisani,Germany,Male,41,8,120586.54,1,0,1,70.8,0.5762486253303165,High,Active Low-Product
15735799,Maconochie,Germany,Male,58,3,137318.42,1,1,1,70.4,0.5761530257398461,High,Active Low-Product
15609562,MacDonald,Spain,Female,43,1,116360.07,1,1,0,29.8,0.5754414771171334,High,Inactive Disengaged
15691910,Lu,Spain,Male,30,4,0.0,3,1,0,24.2,0.5751311021353659,High,Inactive Disengaged
15734674,Lin,France,Female,41,6,0.0,1,1,0,30.2,0.5751164661527064,High,Inactive Disengaged
15684908,Davidson,Germany,Male,64,1,91869.69,1,0,1,57.0,0.5747582472389571,High,Active Low-Product
15727489,Madueke,Spain,Female,45,1,157320.51,1,1,0,34.0,0.5743523925329522,High,Inactive High-Balance
15781534,Rapuluolisa,Germany,Female,35,4,121520.36,1,0,0,29.9,0.5743110954916179,High,Inactive Disengaged
15700826,Ko,Germany,Female,54,1,123699.28,2,0,1,77.2,0.5724523770225586,High,Active Engaged
15742378,Swaim,Germany,Male,32,5,110029.77,1,1,0,35.0,0.5714038918694941,High,Inactive Disengaged
15602405,Ryrie,Germany,Female,38,9,99167.54,1,1,0,39.7,0.5708988903512482,High,Inactive Disengaged
15599090,McKelvey,Germany,Male,40,7,108407.34,1,1,1,72.8,0.5703717385786683,High,Active Low-Product
15727703,Li Fonti,Germany,Male,34,10,126979.75,1,0,0,39.6,0.5701431150613016,High,Inactive Disengaged
15784148,Beneventi,France,Male,62,9,0.0,2,0,0,46.2,0.5698025589307743,High,Inactive Disengaged
15621870,Hawkins,Spain,Female,40,8,0.0,1,1,0,33.2,0.5696402447057035,High,Inactive Disengaged
15658169,Cook,Spain,Female,47,6,127299.34,2,1,0,55.2,0.5696019224788169,High,Inactive Disengaged
15713770,Shih,Spain,Male,41,3,63873.56,1,1,0,28.7,0.5685662350781062,High,Inactive Disengaged
15740147,Cremonesi,France,Female,44,10,0.0,1,0,1,66.2,0.5682290070895674,High,Active Low-Product
15691875,Tsou,Germany,Female,39,5,114491.82,1,1,0,35.5,0.5681905010213799,High,Inactive Disengaged
15785385,Fiorentino,Spain,Male,51,5,0.0,2,1,0,45.2,0.5681721803873651,High,Inactive Disengaged
15792868,Mickey,France,Male,69,1,0.0,2,1,0,39.2,0.5671261219735779,High,Inactive Disengaged
15620746,Lorenzo,France,Male,42,4,126115.6,1,1,0,35.6,0.5668040615367759,High,Inactive Disengaged
15696514,Calabrese,Germany,Female,37,6,104414.03,1,1,0,35.8,0.566654078565494,High,Inactive Disengaged
15736533,Monaldo,Germany,Female,37,5,124053.03,1,1,0,36.8,0.5661670225182953,High,Inactive Disengaged
15801658,Summers,France,Male,55,6,104305.74,1,0,1,65.8,0.5657563460964937,High,Active Low-Product
15656710,Cocci,France,Male,40,4,0.0,1,0,0,22.2,0.5656465980077235,High,Inactive Disengaged
15686255,Mouzon,Germany,Male,35,6,101744.84,1,0,0,30.5,0.5654605699379457,High,Inactive Disengaged
15593280,Yuryeva,Germany,Male,43,8,140733.74,1,1,1,78.2,0.5652508740007984,High,Active Low-Product
15778135,T'ao,Spain,Male,43,3,0.0,1,1,0,25.7,0.5647898353952373,High,Inactive Disengaged
15671322,Chiang,Germany,Male,30,7,115315.04,1,1,0,38.6,0.5645921760339476,High,Inactive Disengaged
15802274,Waters,France,Female,44,7,55053.62,1,1,0,34.6,0.5644617283014051,High,Inactive Disengaged
15711889,Mao,France,Male,42,3,150461.07,1,1,0,36.6,0.5634825250764058,High,Inactive High-Balance
15792722,Omeokachie,France,Female,43,8,64897.75,1,1,0,36.3,0.5634067602768073,High,Inactive Disengaged
15567399,Enderby,Germany,Male,43,3,144164.29,1,1,1,71.1,0.5633408789817299,High,Active Low-Product
15675185,Chuang,Germany,Female,48,2,108128.96,2,1,1,81.7,0.5628794073043372,High,Active Engaged
15635703,Chu,Germany,Female,39,1,131513.26,1,1,1,66.7,0.5625805873690839,High,Active Low-Product
15674765,Mitchell,Spain,Male,44,4,0.0,1,1,0,27.2,0.5623479912097985,High,Inactive Disengaged
15646817,Chiekwugo,France,Male,51,9,156773.78,2,1,0,62.5,0.5623438757111433,High,Inactive High-Balance
15673367,Humffray,Germany,Male,33,6,132603.36,1,1,0,39.4,0.5620116729477502,High,Inactive High-Balance
15790282,Trentino,Germany,Male,58,3,114327.59,2,1,1,84.0,0.5614503604044572,High,Active Engaged
15694039,Jen,Germany,Female,46,9,149003.76,2,1,0,62.0,0.5608980161795972,High,Inactive High-Balance
15587535,Onyemauchechukwu,Spain,Female,46,5,177619.71,1,1,0,40.7,0.5604867275190356,High,Inactive High-Balance
15694143,Conti,France,Female,41,10,0.0,1,1,0,36.2,0.5603638449914424,High,Inactive Disengaged
15777616,Pisani,Germany,Male,28,10,113690.83,1,1,0,42.9,0.5597398995481222,High,Inactive Disengaged
15570895,Ch'in,France,Male,42,10,163548.07,1,1,0,47.8,0.559201946696584,High,Inactive High-Balance
15696355,Cleveland,Germany,Male,37,6,125489.4,1,1,0,38.5,0.5588908875384024,High,Inactive Disengaged
15615254,Clark,France,Male,40,10,43028.77,1,1,0,39.0,0.558757972932866,High,Inactive Disengaged
15645316,Han,Germany,Female,58,1,149641.53,1,1,1,68.5,0.5587357589855314,High,Active Low-Product
15782550,Ma,Germany,Female,41,0,139659.04,1,1,1,66.1,0.5587154208468024,High,Active Low-Product
15737489,Ramsden,Spain,Female,46,5,116886.59,1,0,0,30.8,0.5582348988729277,High,Inactive Disengaged
15732987,Hs?,Spain,Male,43,3,88798.34,1,0,0,24.8,0.558019765385989,High,Inactive Disengaged
15568742,Parkes,France,Female,41,9,0.0,1,1,0,34.7,0.5575000757496711,High,Inactive Disengaged
15776939,Zox,Germany,Female,48,3,102290.56,2,1,0,47.5,0.557279626513319,High,Inactive Disengaged
15775663,Otitodilichukwu,Germany,Male,53,6,134729.99,2,1,1,91.1,0.5570132412483393,High,Active Engaged
15796179,Moore,France,Male,43,8,0.0,1,1,0,33.2,0.5569350405759647,High,Inactive Disengaged
15717893,Briggs,Germany,Male,36,8,143421.74,1,1,0,43.5,0.5568190871150388,High,Inactive High-Balance
15679048,Koger,Germany,Male,41,2,124227.14,1,1,1,67.3,0.5565258988520149,High,Active Low-Product
15599078,Yang,Germany,Female,41,5,92467.58,1,1,0,33.1,0.5557049588626802,High,Inactive Disengaged
15783026,H?,France,Female,41,2,0.0,1,1,0,24.2,0.555559922336786,High,Inactive Disengaged
15728006,Endrizzi,France,Male,40,2,180516.9,1,1,0,36.3,0.5554853508742373,High,Inactive High-Balance
15737778,Dickson,Spain,Female,41,4,0.0,1,1,0,27.2,0.5554362256081676,High,Inactive Disengaged
15763415,Gray,Germany,Male,41,0,134378.89,1,1,1,65.6,0.555213949721718,High,Active Low-Product
15597536,Nkemjika,Spain,Male,45,5,133618.01,1,0,0,33.0,0.5551998738912354,High,Inactive High-Balance
15670416,Ferri,France,Female,43,0,0.0,1,0,1,51.2,0.5550314705174532,High,Active Low-Product
15621116,Fang,Germany,Male,33,5,138664.24,1,1,0,38.5,0.5549454798731942,High,Inactive High-Balance
15778049,Wyatt,Germany,Male,29,6,117412.35,1,0,0,32.4,0.5549159098917785,High,Inactive Disengaged
15775335,Ellis,Germany,Female,48,4,81556.89,2,1,0,47.4,0.5544730292571107,High,Inactive Disengaged
15655574,Okeke,Germany,Female,40,8,150777.1,1,1,0,44.1,0.554410774414553,High,Inactive High-Balance
15805565,Obiuto,Germany,Male,30,7,116927.89,1,1,0,38.8,0.554262073227332,High,Inactive Disengaged
15606149,Wood,Germany,Female,66,9,111577.01,1,0,1,71.2,0.5537817683070637,High,Active Low-Product
15679284,Aksenov,Spain,Female,45,6,79259.75,1,1,0,33.7,0.5537314962492149,High,Inactive Disengaged
15764284,Torres,Spain,Male,27,3,0.0,3,1,1,57.7,0.5532717926023035,High,Active Engaged
15747854,Rudd,France,Female,35,3,0.0,3,1,1,57.7,0.5523049767206681,High,Active Engaged
15664808,Nicoll,Spain,Female,37,3,0.0,3,0,0,17.7,0.552071002707603,High,Inactive Disengaged
15714993,Longo,France,Female,41,9,124349.34,1,1,0,42.8,0.5513372494169456,High,Inactive Disengaged
15782390,T'ien,France,Female,40,6,0.0,1,1,0,30.2,0.5511483494542873,High,Inactive Disengaged
15714970,Holbrook,Germany,Male,32,0,103846.65,1,1,0,26.7,0.550909331100368,High,Inactive Disengaged
15749123,Sokolova,Spain,Male,45,7,157332.26,1,1,0,43.0,0.5507967037240867,High,Inactive High-Balance
